user_id;sex;age;university;graduation_year
12386;Муж;41;РГУПС;1998
12387;Муж;32;ДГТУ;2008
12389;Муж;16;АПИ при ИГиП РАН;1993
12390;Жен;43;ТТИ ЮФУ;N/A
12392;Муж;26;НГМА;2012
12393;Муж;29;НГМА;2009
12396;Жен;27;МЭСИ;2010
12397;Муж;27;МГУПИ;2012
12398;Муж;20;МГУ;2008
12399;Муж;34;МЭИ;2005
12400;Муж;36;СГУ;2003
12402;Муж;32;МЭИ;2006
12403;Муж;42;МГУ;2010
12405;Жен;16;СГА;2009
12407;Жен;32;РГТЭУ;2006
12408;Муж;35;КемГУ;2005
12409;Муж;33;КузГТУ;2007
12410;Муж;35;КузГТУ;2004
12411;Жен;26;УрФУ;2011
12412;Муж;38;УрФУ им. Б. Н. Ельцина;2001
12413;Муж;33;РГППУ;2005
12414;Муж;36;РГППУ;N/A
12415;Муж;55;УрГПУ;1980
12416;Муж;56;УГГУ;2010
12418;Муж;46;УрФУ им. Б. Н. Ельцина;N/A
12419;Муж;28;УрГПУ;N/A
12420;Муж;42;УГГУ;1997
12421;Жен;40;УрФУ;1999
12422;Муж;31;ННГУ им. Лобачевского;2007
12425;Жен;37;НГТУ им. Алексеева;2002
12426;Муж;26;НГТУ им. Алексеева;2013
12428;Муж;29;НГСХА;2009
12429;Муж;31;ВолгГТУ;N/A
12430;Муж;26;ВолгГАСУ;2012
12431;Муж;25;СПбГУ;N/A
12432;Муж;30;ВолГУ;N/A
12433;Муж;56;ВГСХА;1984
12434;Муж;28;ВолГАУ;N/A
12435;Жен;22;МГУ;1941
12436;Муж;25;ВолгГАСУ;2013
12437;Муж;18;ВолгГТУ;2009
12438;Муж;28;ВолГУ;2011
12439;Муж;24;ВолГУ;2014
12441;Муж;56;ВПИ;1982
12443;Муж;23;ИТА ЮФУ;2015
12446;Муж;32;ТТИ ЮФУ;2010
12449;Муж;31;ЮРГТУ;2007
12451;Муж;31;ТюмГНГУ;2006
12452;Муж;33;ЮГУ;N/A
12453;Жен;23;МГУ;2010
12454;Муж;39;ПГСХА;2007
12457;Муж;48;ТюмГАСУ;2009
12458;Жен;36;ТюмГУ;N/A
12459;Муж;40;ТГАСУ;1999
12460;Муж;32;ДГТУ;2006
12462;Муж;43;ДГТУ;2010
12463;Муж;35;ЮРГТУ;2004
12464;Муж;43;ДГТУ;1995
12465;Жен;25;ТТИ ЮФУ;N/A
12466;Жен;25;СПбГТИ;2013
12467;Муж;26;СПбГПУ Политех;2011
12468;Муж;29;ИВЭСЭП;N/A
12469;Муж;28;СПбГПУ Политех;2013
12470;Муж;27;СПбГУ;2014
12471;Муж;47;БГТУ;1993
12472;Муж;40;СПбГЭТУ;1999
12474;Муж;32;МосУ МВД РФ;2006
12475;Муж;32;СПбГУАП;2008
12476;Муж;43;КГТУ;1995
12478;Муж;27;ЮЗГУ;2010
12479;Жен;28;ЮЗГУ;N/A
12480;Жен;25;КГУ;N/A
12481;Муж;31;БелГУ;N/A
12482;Муж;41;БГТУ им. В. Г. Шухова;2011
12483;Жен;26;БГТУ им. Шухова;2012
12484;Муж;28;БГТУ им. Шухова;2012
12487;Муж;26;БГТУ им. Шухова;2007
12489;Жен;30;БГТУ им. Шухова;2008
12490;Муж;45;СГА;N/A
12491;Жен;36;ВГУ;N/A
12493;Муж;36;УрФУ;2003
12494;Муж;34;УГТУ-УПИ им. Б. Н. Ельцина;2006
12495;Муж;17;МГУ;2004
12496;Жен;32;УрФУ им. Б. Н. Ельцина;2006
12498;Муж;37;РХТУ им. Менделеева;2014
12499;Муж;37;УГТУ-УПИ им. Б. Н. Ельцина;2008
12500;Жен;32;УрГЮА;2006
12501;Жен;49;ВИ;2006
12502;Муж;37;СПбГУП;2002
12503;Муж;45;СПбГПУ Политех;1995
12504;Жен;25;СГА;2000
12505;Жен;25;МБИ;2014
12506;Муж;25;БГТУ;2014
12507;Муж;27;СПбГУАП;2012
12508;Муж;48;СПбГЭТУ;N/A
12510;Муж;26;СПбГУ;2012
12512;Муж;17;МГОУ;2013
12513;Муж;17;МГУ;2007
12514;Муж;29;КузГТУ;2009
12515;Муж;28;КемГУ;N/A
12516;Муж;33;ТГАСУ;2003
12518;Муж;35;МГОУ;2006
12521;Жен;27;ОмГУ им. Достоевского;1966
12523;Жен;32;МГУ;2004
12524;Жен;25;ВЗФЭИ;N/A
12525;Муж;47;СГА;N/A
12526;Жен;27;МГУ;2004
12527;Жен;31;ВЗФЭИ;2008
12530;Муж;27;МИ;N/A
12531;Муж;27;МФЮА;2013
12532;Жен;34;СГА;N/A
12534;Муж;31;ВлГУ им. А.Г. и Н.Г. Столетовых;2007
12535;Жен;31;СПбГЭУ;N/A
12537;Муж;25;СПбГУТ им. Бонч-Бруевича;N/A
12538;Муж;33;СПбГЭУ;2015
12541;Муж;30;СПбГЭУ;N/A
12542;Жен;29;МБИ;2011
12543;Муж;58;НовГУ;1975
12544;Муж;28;СПбГУ;N/A
12545;Муж;35;ВКА им. Можайского;2003
12546;Муж;44;ДВГТУ;1996
12547;Муж;42;КГМУ;1998
12548;Муж;31;Дальрыбвтуз;2009
12549;Муж;27;СПбГУКИ;2012
12550;Жен;26;СПбГТИ;2011
12551;Муж;27;СПбГЭУ;2011
12552;Муж;36;СПбГУКиТ;2006
12553;Муж;35;ВГУ;N/A
12554;Жен;41;РГПУ им. Герцена;N/A
12557;Муж;33;РГПУ им. Герцена;2005
12558;Муж;40;СПбГУП;1997
12559;Муж;40;СПбГУ;2003
12561;Муж;28;СПбГУАП;2010
12562;Муж;30;МЭСИ;2003
12563;Жен;25;СПбГУ;N/A
12564;Муж;33;СПбГПУ Политех;2006
12565;Муж;29;КГТА им. Дегтярева;N/A
12567;Муж;29;КГТА им. Дегтярева;2009
12568;Муж;34;ВИБ;1999
12569;Муж;40;ВлГУ им. А.Г. и Н.Г. Столетовых;2011
12570;Жен;30;ВлГУ;2012
12571;Муж;31;ДГТУ;2010
12572;Жен;33;МЭСИ;2004
12573;Жен;32;ВлГУ им. А.Г. и Н.Г. Столетовых;2006
12574;Муж;26;КНИТУ;2012
12575;Муж;28;КГЭУ;2010
12576;Муж;30;КГТУ-КАИ им. Туполева;2010
12577;Муж;37;КНИТУ-КАИ;N/A
12578;Муж;28;КГЭУ;2010
12579;Жен;31;КНИТУ-КАИ им. А. Н. Туполева;2007
12580;Муж;45;КФУ;1995
12582;Жен;24;КФУ;2014
12583;Муж;26;КГТУ-КАИ им. Туполева;2011
12585;Муж;25;КГТУ-КАИ им. Туполева;2014
12586;Муж;32;ЛГТУ;2006
12587;Муж;36;ЛГТУ;2002
12589;Жен;25;ВГАУ им. Императора Петра I;N/A
12590;Муж;26;РГТЭУ;2010
12591;Муж;26;ЛГТУ;2015
12593;Муж;30;ЛГТУ;2013
12594;Муж;45;ЕГУ им. Бунина;1992
12595;Муж;26;ЛГТУ;2013
12596;Жен;45;РосНОУ;2012
12598;Муж;34;ЛГПУ;2006
12599;Муж;33;ЛГПУ;N/A
12600;Муж;26;ЛГПУ;2013
12601;Муж;44;ВГУ;1994
12602;Муж;29;ВГАУ им. Императора Петра I;2010
12604;Муж;27;ЛГПУ;2012
12605;Муж;26;ЕГУ им. Бунина;2013
12606;Муж;29;ЕГУ им. Бунина;2011
12608;Жен;37;ЛГПУ;1999
12611;Муж;34;СГЮА;N/A
12612;Жен;34;ПВГУС;2004
12613;Муж;39;КГМУ;2000
12614;Жен;36;МИЭП;2010
12616;Муж;35;ВолГУ;2005
12617;Жен;27;МИЭП;N/A
12618;Муж;28;КГТУ-КАИ им. Туполева;2012
12619;Жен;37;КФУ;2003
12620;Муж;31;КГУ им. Ульянова-Ленина;2009
12622;Жен;35;НГПУ;2003
12623;Муж;26;ИНЭКА;N/A
12624;Муж;30;КФУ;2010
12625;Муж;32;ВолгГТУ;2006
12628;Муж;29;ВолгГТУ;2010
12630;Жен;60;ВолгГАСУ;1977
12631;Муж;49;НГТУ им. Алексеева;N/A
12632;Муж;40;ДПИ НГТУ;2005
12633;Муж;34;НГСХА;N/A
12634;Муж;33;ННГАСУ;N/A
12636;Муж;42;МГТУ им. Носова;1997
12637;Муж;45;ЮУрГУ;1994
12638;Жен;29;ЮУрГУ;2010
12639;Муж;46;ЮУрГУ;1994
12640;Муж;30;ВЗФЭИ;2011
12641;Муж;31;РГППУ;N/A
12642;Муж;26;ОмГТУ;N/A
12643;Муж;32;ОмГАУ;2007
12644;Муж;25;ОмГТУ;2013
12645;Жен;36;ОмГУ им. Достоевского;N/A
12647;Жен;49;ОмГУПС;1990
12648;Муж;57;УдГУ;1985
12650;Жен;30;ПГТУ;N/A
12651;Муж;36;ПГТУ;N/A
12652;Муж;26;ПГТА;2009
12653;Муж;32;ВИБ;2006
12654;Муж;18;МГУ;2008
12656;Жен;24;ВлГУ;2014
12659;Жен;36;УрГЮА;2002
12660;Жен;23;ТюмГНГУ;2012
12661;Жен;28;ТюмГУ;2011
12663;Муж;33;ОмГТУ;2009
12665;Муж;30;ТюмГНГУ;2007
12668;Жен;39;КГПУ им. В.П. Астафьева;2000
12669;Жен;40;СГА;2005
12670;Муж;34;НГЛУ им. Добролюбова;2011
12671;Муж;29;ННГАСУ;N/A
12672;Муж;29;ННГАСУ;2010
12673;Жен;32;НГПУ;2007
12674;Муж;36;ДПИ НГТУ;2007
12676;Жен;26;ННГАСУ;N/A
12677;Муж;20;СПбГУ;N/A
12678;Муж;33;ЮУрГУ;2007
12680;Муж;54;ЮУрГУ;1987
12681;Муж;29;ВлГУ;2011
12682;Жен;25;МГУ;2006
12683;Жен;32;ВлГУ им. А.Г. и Н.Г. Столетовых;2010
12684;Жен;28;КемТИПП;N/A
12685;Жен;36;ТГАСУ;2005
12686;Жен;31;КузГПА;2007
12689;Муж;42;ЮУрГУ;2004
12690;Муж;24;ЮУрГУ;2015
12691;Муж;30;УралГУФК;2013
12692;Муж;41;ЮУрГУ;N/A
12693;Жен;58;МаГУ;1991
12694;Муж;20;МГУ;2013
12695;Муж;37;КГУ;2006
12697;Муж;45;РГППУ;1999
12698;Жен;28;УрФУ;2011
12699;Жен;32;УрГПУ;2006
12701;Жен;26;УрГПУ;2012
12704;Муж;24;РГТЭУ;2015
12705;Жен;41;СибГИУ;1997
12706;Муж;37;КузГПА;2001
12708;Жен;27;ВГАФК;N/A
12709;Муж;17;АПИ при ИГиП РАН;2004
12710;Муж;36;МИЭП;N/A
12711;Муж;32;КузГТУ;2006
12712;Муж;28;НИ МГУ им. Огарева;N/A
12713;Муж;43;УРАО;2005
12716;Муж;27;ПГУАС;N/A
12718;Муж;35;ВЭГУ;2004
12719;Муж;25;СамГТУ;2014
12721;Муж;39;КГТУ-КАИ им. Туполева;1998
12725;Муж;29;СГТУ;2011
12726;Муж;41;УлГТУ;1998
12727;Муж;31;УлГУ;2009
12728;Муж;27;СГА;2013
12729;Муж;41;КГУ им. Ульянова-Ленина;1998
12730;Муж;33;ЮЗГУ;2005
12731;Муж;35;МФЮА;2012
12732;Муж;38;ИГЭУ им. Ленина;N/A
12733;Муж;30;МЭСИ;2007
12734;Муж;32;ВГПУ;2006
12736;Жен;36;КузГТУ;2004
12737;Муж;16;АПИ при ИГиП РАН;2014
12740;Муж;37;КрасГАУ;2014
12741;Муж;27;ТПУ;2007
12742;Жен;30;ИГСХА;2007
12743;Жен;32;ИвГУ;2007
12746;Жен;39;ТулГУ;2002
12748;Муж;16;ТГПУ им. Толстого;2013
12749;Жен;32;МГУТУ;2009
12752;Муж;34;ТГУ им. Державина;N/A
12753;Муж;48;СПбГУ;1990
12757;Муж;36;МГТУ им. Н.Э. Баумана;2004
12759;Муж;42;ВлГУ им. А.Г. и Н.Г. Столетовых;1996
12761;Жен;29;МГУПП;2013
12762;Муж;36;ВлГУ им. А.Г. и Н.Г. Столетовых;2002
12763;Жен;32;МИ;2006
12764;Муж;25;МГУ;N/A
12766;Жен;36;ИГАСУ;N/A
12767;Муж;36;КГТУ;2002
12770;Муж;17;МПСИ;2012
12771;Муж;36;ИГСХА;N/A
12774;Муж;34;МЭИ;2001
12775;Муж;34;МГУПИ;2004
12776;Муж;42;МГУС / РГУТиС;1996
12777;Муж;33;ОГУ;2007
12778;Жен;27;БУПК;N/A
12779;Муж;42;РГАЗУ;N/A
12780;Муж;47;БГУ им. Петровского;1993
12781;Муж;28;БГТУ;2010
12782;Муж;34;ЛГТУ;2004
12783;Муж;30;ЛГТУ;2008
12786;Муж;34;СГА;2002
12787;Муж;34;НГТУ им. Алексеева;2006
12788;Муж;33;ННГУ им. Лобачевского;2006
12789;Муж;18;ННГУ им. Лобачевского;2011
12790;Муж;29;НГПУ им. Козьмы Минина;2008
12793;Муж;35;ЧГУ им. Ульянова;N/A
12795;Жен;37;СПбГЭУ;2007
12796;Муж;38;СПбГЭУ;2002
12797;Муж;27;СПбГУАП;2009
12798;Муж;43;СПбГУ;1995
12799;Муж;55;СПбГПУ Политех;1996
12801;Муж;28;РГГУ;N/A
12802;Муж;38;СПбГАСУ;1998
12804;Муж;35;МИИГАиК;2013
12806;Муж;27;РАНХиГС при Президенте РФ;2010
12808;Жен;30;КГТУ;2009
12811;Муж;26;ПГУПС;2013
12812;Муж;32;СПбГУ;2006
12813;Жен;45;КГУ;2009
12817;Муж;28;ВМИРЭ;2011
12818;Жен;43;РГПУ им. Герцена;N/A
12820;Муж;27;СПбГПУ Политех;2012
12821;Муж;40;СПбГПУ Политех;2009
12822;Муж;34;СЗТУ;N/A
12824;Муж;52;СПбГУ;1986
12826;Муж;29;СПбГАСУ;1996
12827;Муж;33;СПбГПУ Политех;1983
12828;Муж;35;СПбГЭТУ;2004
12829;Муж;42;СПбГУ ИТМО;N/A
12831;Муж;25;СПбГУ ИТМО;2014
12832;Муж;36;НовГУ;2003
12833;Муж;32;СГА;N/A
12834;Муж;31;ПсковГУ;2009
12835;Муж;43;СГА;2008
12837;Муж;36;СГСХА;2014
12838;Жен;33;СамГТУ;2008
12839;Муж;38;СамГТУ;2004
12840;Муж;32;КГАСУ;2007
12842;Муж;27;КФУ;2011
12844;Муж;36;КГЭУ;N/A
12845;Муж;16;СГТУ;2014
12847;Жен;49;СГУ им. Чернышевского;1989
12849;Муж;37;СГТУ им. Ю.А. Гагарина;2002
12850;Муж;28;МЭИ;2011
12851;Муж;21;СГА;2012
12852;Муж;18;МИУ;2008
12854;Муж;41;ВолГАУ;1997
12855;Муж;35;ВолгГТУ;2004
12858;Муж;25;ВолГУ;N/A
12862;Жен;55;ВИСТех;1986
12864;Муж;57;ЧГУ им. Ульянова;1983
12865;Муж;38;МГУП им. И. Федорова;2013
12866;Муж;22;МГУ;2011
12868;Муж;27;АПИ при ИГиП РАН;2010
12869;Жен;57;ННГУ им. Лобачевского;1982
12870;Муж;42;УГАТУ;1998
12871;Жен;36;ЧГПУ;N/A
12872;Муж;31;АГТУ;2007
12873;Жен;39;СГУ им. Чернышевского;2000
12874;Муж;39;НИУ СГУ им. Чернышевского;1999
12875;Муж;18;ИНЭКА;2010
12877;Муж;36;КГТУ;2002
12878;Муж;27;КГТУ-КАИ им. Туполева;N/A
12879;Муж;41;КГТУ-КАИ им. Туполева;1999
12880;Жен;35;КГТУ-КАИ им. Туполева;2003
12881;Муж;55;КФУ;N/A
12882;Жен;30;КФУ;2008
12883;Муж;30;КГТУ;2008
12885;Муж;41;РГТЭУ;2008
12886;Жен;31;ВИСТех;2007
12887;Муж;26;ВолГУ;2015
12888;Муж;33;ВГПУ;N/A
12890;Жен;32;МЭИ;2007
12891;Муж;29;ВолгГТУ;2010
12892;Муж;42;ВГПУ;1997
12893;Муж;33;ВГСХА;N/A
12894;Муж;32;ДГТУ;N/A
12895;Муж;37;ТТИ ЮФУ;2001
12898;Муж;28;КубГАУ;N/A
12899;Муж;29;СевКавГТУ;2009
12900;Муж;32;СГА;2005
12901;Муж;35;МГУ;2015
12902;Муж;33;СевКавГТУ;2005
12903;Муж;35;ЮРГТУ;2003
12904;Муж;33;РГУПС;2005
12905;Жен;23;ННГАСУ;2015
12906;Муж;58;ВГАВТ;1982
12907;Муж;24;МГУТУ;2015
12909;Жен;32;ВолГУ;2006
12910;Муж;27;ВолГУ;2013
12911;Жен;34;КБГУ им. Бербекова;N/A
12913;Жен;32;СевКавГТУ;2006
12914;Муж;57;РГЭУ РИНХ;2004
12915;Муж;31;ЮФУ;2008
12916;Жен;39;НГМА;1999
12917;Муж;40;РГЭУ РИНХ;1997
12919;Муж;28;СевКавГТУ;2012
12920;Муж;30;СГУ;2008
12921;Муж;33;КубГУ;2006
12922;Муж;17;МГУ;2013
12923;Муж;26;КубГТУ;2013
12925;Жен;44;КубГТУ;1997
12926;Муж;26;КубГТУ;2012
12927;Муж;28;АГУ;2012
12928;Муж;30;АГУ;2009
12930;Муж;32;АГУ;N/A
12932;Муж;26;ВГПУ;N/A
12935;Муж;44;СКГМИ;1995
12937;Жен;36;НГМА;2002
12939;Муж;37;ЮРГТУ;2002
12940;Муж;30;КубГТУ;2011
12941;Муж;25;РГТЭУ;N/A
12942;Жен;36;СевКавГТУ;2002
12944;Муж;53;МГУТУ им. К.Г. Разумовского;N/A
12946;Жен;34;РГСУ;2007
12947;Муж;34;МИРЭА;2015
12948;Муж;33;МФПУ Синергия;N/A
12949;Жен;44;МЭИ;1995
12951;Жен;40;МГАВТ;2002
12952;Жен;30;МТУСИ;N/A
12953;Жен;37;АМИ;N/A
12955;Жен;30;МГУПИ;N/A
12957;Муж;36;СГА;2003
12959;Муж;39;ВГАСУ;2008
12960;Муж;27;МИЭМП;2010
12961;Жен;41;РГАУ-МСХА им. Тимирязева;N/A
12962;Муж;38;МИИТ;2000
12964;Муж;22;МГУ;2014
12965;Жен;45;МАДИ;1993
12966;Муж;35;МЭИ;N/A
12967;Жен;34;МИКХиС;N/A
12968;Муж;35;"МГТУ ""МАМИ""";N/A
12969;Муж;34;СФГА;2009
12971;Жен;27;МГГУ;2013
12972;Муж;27;МГСУ НИУ;2012
12973;Жен;29;МЭСИ;2009
12974;Муж;35;СГА;N/A
12975;Жен;27;РГСУ;2011
12977;Жен;25;ОмГУ им. Достоевского;2015
12978;Муж;28;ИГУПИТ;2010
12979;Жен;34;МГУ;2004
12981;Муж;40;МАДИ;1999
12982;Жен;33;ВГУ;2006
12983;Муж;32;МФЮА;2012
12985;Жен;33;МЭСИ;2007
12986;Муж;26;МГУПИ;2012
12988;Муж;33;МИЭТ;2006
12989;Жен;42;МГУ;1997
12990;Жен;33;ПИ;N/A
12992;Муж;23;МГЛУ;2015
12993;Муж;31;МПГУ;2007
12994;Муж;54;МГТУ им. Н. Э. Баумана;1984
12997;Муж;36;МИП;2009
12998;Муж;36;МГОУ;N/A
12999;Муж;26;МГМСУ;N/A
13001;Муж;31;МГУС / РГУТиС;2010
13002;Жен;25;МАБиУ;N/A
13003;Муж;34;МГОУ;2007
13004;Жен;22;МГУП им. И. Федорова;2015
13006;Жен;41;МБИ;N/A
13007;Жен;56;МГУ;N/A
13008;Муж;26;МИЭП;2011
13009;Муж;27;УРАО;N/A
13010;Жен;35;ПГУ;N/A
13012;Муж;21;МГУ;2010
13013;Муж;24;МГУ;2011
13014;Жен;31;МГУ;2013
13016;Муж;54;МАДГТУ;1990
13017;Муж;27;МГТУ им. Н.Э. Баумана;2011
13019;Муж;21;МГОУ;2015
13022;Муж;31;МГУ;2007
13023;Муж;38;МЭИ;2001
13024;Муж;28;МИЭТ;2010
13031;Муж;16;МГУ;1940
13032;Муж;28;МГСУ-МИСИ;2011
13033;Муж;30;"МГТУ ""МАМИ""";2008
13034;Муж;28;ТГТУ;2014
13035;Муж;28;ТГТУ;N/A
13036;Муж;36;ГУУ;N/A
13038;Муж;35;ИГСХА;2006
13039;Муж;46;МГУ;1991
13040;Муж;32;РУК;2008
13042;Муж;26;ТулГУ;2012
13043;Жен;34;ТГПУ им. Толстого;2004
13045;Жен;54;НИТУ МИСиС;N/A
13046;Муж;38;РГАТА;2005
13047;Жен;34;ЯрГУ им. П. Г. Демидова;2005
13048;Жен;40;ЯГСХА;1998
13049;Муж;41;МГУПИ;1997
13050;Муж;44;ЯГПУ им. Ушинского;1993
13051;Муж;27;ЯрГУ им. П. Г. Демидова;2013
13052;Муж;34;МГТУГА;2010
13053;Жен;27;РУДН;2011
13055;Муж;34;МГЭИ;N/A
13058;Жен;41;МЭСИ;2004
13059;Муж;38;ННГУ им. Лобачевского;2000
13060;Муж;37;НГТУ им. Алексеева;2007
13061;Жен;23;ННГУ им. Лобачевского;2015
13062;Муж;36;МИФИ;2009
13063;Муж;33;БГТУ им. Шухова;2006
13064;Муж;33;БелГУ;2005
13065;Муж;34;БУПК;2004
13066;Жен;28;БелГУ;N/A
13068;Муж;37;РГРТУ;2002
13070;Муж;30;МГАУ им. Горячкина;2009
13071;Жен;30;РГАУ-МСХА им. Тимирязева;2008
13072;Муж;29;МГУ;2009
13073;Муж;31;НИТУ МИСиС;2010
13076;Жен;27;РГСУ;2012
13077;Муж;32;РУК;2006
13079;Муж;31;МИЭМП;2008
13080;Жен;27;РМАТ;2012
13081;Муж;28;РХТУ им. Менделеева;2010
13082;Муж;24;РосНОУ;2015
13083;Жен;37;МГПУ;2000
13085;Муж;27;БГУ им. Петровского;2011
13086;Жен;26;МГПУ;2013
13087;Муж;36;МГУ;2004
13088;Муж;50;МИРЭА;1989
13089;Муж;27;Университет машиностроения;2012
13090;Муж;33;МГУПИ;2005
13091;Муж;41;МПГУ;1997
13092;Муж;39;МГТУ им. Н.Э. Баумана;2001
13093;Муж;31;РХТУ им. Менделеева;N/A
13094;Муж;29;ИГУПИТ;2010
13095;Муж;26;МГУЛ;2012
13098;Муж;59;МИИТ;1979
13099;Муж;40;ВГУЭС;1998
13100;Муж;32;РосНОУ;2015
13101;Муж;30;МФПА;2012
13102;Муж;30;МГАФК;2009
13103;Муж;28;РГСУ;2010
13104;Жен;50;МГУЛ;1988
13105;Муж;33;СГА;2005
13106;Жен;41;МГУ;2013
13107;Жен;32;МГУТУ;2006
13109;Жен;27;МГУС / РГУТиС;2014
13110;Муж;38;МосУ МВД РФ;2010
13111;Муж;25;РГТЭУ;2013
13112;Муж;28;МИП;2010
13113;Муж;27;МГАКХиС;N/A
13114;Муж;29;МГППУ;2009
13115;Жен;26;МГГУ;2012
13117;Муж;30;МПГУ;N/A
13118;Жен;27;МЭИ;2011
13121;Жен;31;МАБиУ;N/A
13122;Муж;24;МГУ;2014
13123;Муж;46;МТУСИ;1992
13124;Муж;25;МГУПИ;N/A
13126;Муж;30;РГТЭУ;2008
13128;Муж;34;РОАТ МИИТ;2006
13129;Жен;30;МИИГАиК;2008
13132;Муж;31;РосНОУ;N/A
13134;Муж;57;МГОУ им. Черномырдина;1985
13136;Муж;24;РосНОУ;2011
13137;Жен;32;РГТЭУ;2012
13138;Муж;30;МФЮА;2009
13139;Муж;40;МГОУ;2009
13141;Муж;26;МФТИ;2015
13142;Муж;41;МГУ;N/A
13143;Муж;39;РГУТиС;2001
13147;Муж;24;МГУ;2009
13148;Муж;31;МГАУ им. Горячкина;2008
13151;Муж;30;ГУУ;2005
13152;Муж;25;МФПУ Синергия;2015
13156;Муж;54;СГА;2015
13157;Муж;27;МГУ;2011
13159;Муж;32;УГТУ-УПИ;2007
13161;Муж;33;УрФУ;2006
13162;Жен;50;УрФУ;1990
13164;Жен;50;ТюмГНГУ;1985
13165;Муж;42;ЮУрГУ;1996
13166;Муж;39;ЮУрГУ;2007
13167;Муж;29;УрГУПС;2009
13169;Жен;54;УрГПУ;2002
13171;Жен;29;МГУ;N/A
13173;Муж;40;ВятГУ;2001
13174;Муж;31;ВятГУ;2007
13177;Муж;59;НГТУ;1985
13178;Жен;34;БелГУ;2004
13179;Муж;43;КГМУ;1996
13180;Муж;28;ОГУ;2011
13181;Муж;16;МГУ;2013
13182;Муж;55;ОГУ;1984
13183;Муж;33;МИИГАиК;2011
13184;Муж;36;ИВЭСЭП;2011
13185;Жен;35;ОмГПУ;2003
13187;Муж;43;ОмГТУ;1995
13189;Муж;31;НГАУ;2008
13191;Муж;41;КузГТУ;1993
13192;Муж;36;НГТУ;N/A
13193;Муж;36;СГУ;2001
13194;Муж;46;МГЮА;1999
13195;Жен;30;МЭСИ;2007
13196;Муж;26;СибГИУ;N/A
13197;Муж;35;ПИ СФУ;2003
13198;Муж;33;ПИ СФУ;2006
13200;Муж;58;СГАУ им. Королева;1981
13201;Муж;34;ВЭГУ;2005
13202;Муж;33;КемГУ;N/A
13204;Муж;29;СибГТУ;2009
13205;Муж;53;МИЭТ;2015
13206;Жен;30;МГГУ;N/A
13207;Муж;26;МАТИ;2012
13212;Муж;28;МАИ;N/A
13214;Муж;26;НИУ МЭИ;2014
13216;Жен;35;МГУП;2003
13217;Муж;34;ЮГУ;2015
13218;Муж;38;ЮГУ;2000
13219;Жен;59;СПбГЭТУ;1979
13220;Муж;35;ТюмГНГУ;2008
13222;Муж;29;ОмГТУ;2009
13223;Жен;20;СурГУ;2001
13224;Муж;36;ТюмГНГУ;2005
13226;Муж;34;СПбГЭУ;2005
13227;Муж;34;ТУСУР;2009
13229;Жен;25;ТюмГУ;2014
13231;Муж;51;ТюмГНГУ;1988
13232;Муж;37;ТюмГНГУ;2004
13233;Муж;40;ТюмГУ;2000
13235;Муж;40;КГСХА;1998
13236;Муж;36;ТюмГАСУ;2003
13237;Жен;34;ТюмГАСУ;2005
13238;Муж;33;ТюмГАСУ;2006
13239;Муж;52;ТюмГНГУ;1986
13240;Муж;43;РГГУ;N/A
13241;Муж;25;ТюмГНГУ;2013
13242;Муж;32;УГТУ-УПИ;2009
13244;Муж;26;УрФУ;2014
13245;Муж;25;РГППУ;2014
13248;Муж;53;КНИТУ-КАИ им. А. Н. Туполева;1987
13249;Муж;26;ПНИПУ;2012
13251;Жен;29;РГППУ;2009
13252;Муж;23;СурГУ;2015
13253;Муж;17;МГУ;2015
13254;Муж;25;СурГУ;N/A
13255;Муж;26;МГУ;N/A
13256;Муж;38;УрГЭУ;2008
13260;Муж;33;ТюмГНГУ;2010
13263;Муж;58;СГУПС;1989
13264;Жен;38;ТюмГАСУ;2010
13265;Жен;41;ВЗФЭИ;1996
13267;Муж;38;ОмГТУ;2002
13268;Муж;59;УрГУПС;1987
13271;Жен;24;ТюмГУ;2015
13273;Жен;45;СГГА;1997
13274;Муж;32;ТюмГНГУ;2007
13275;Муж;27;ТюмГНГУ;N/A
13276;Муж;26;ТюмГНГУ;N/A
13278;Муж;41;ТюмГНГУ;2004
13281;Муж;32;ТюмГУ;2009
13282;Муж;21;МГУ;N/A
13283;Жен;34;ИжГСХА;2005
13287;Муж;24;ОГУ;2015
13293;Жен;42;МГУТУ;N/A
13294;Муж;46;СПбГУТ им. Бонч-Бруевича;1997
13295;Муж;27;ОГУ;N/A
13296;Муж;29;ОГАУ;2010
13297;Жен;28;ОГАУ;2010
13298;Жен;30;УГГУ;2010
13299;Муж;28;ОГУ;N/A
13300;Муж;32;КГУ;2008
13301;Муж;36;АГТУ;2003
13302;Муж;23;УГГУ;2015
13303;Муж;38;УрГЭУ;2002
13304;Муж;32;УрГПУ;N/A
13306;Муж;45;УрФУ;1998
13307;Муж;31;УГТУ-УПИ;2008
13311;Муж;32;ОГУ;2006
13312;Муж;39;ОГУ;1999
13317;Муж;40;ЮУрГУ;N/A
13318;Муж;45;ЮУрГУ;1994
13319;Жен;55;ЧГПУ;1994
13321;Муж;16;ПГСХА;2010
13322;Жен;39;УрГПУ;N/A
13323;Муж;35;ТюмГАСУ;N/A
13324;Муж;55;МГУП им. И. Федорова;1994
13325;Муж;34;ВятГУ;N/A
13326;Муж;24;ВятГСХА;2015
13327;Муж;44;ВятГГУ;1994
13328;Жен;41;ВятГГУ;2004
13330;Муж;37;ВятГУ;2001
